Survived,Pclass,Ticket_num,Cabin_quant,Cabin_num,Cabin_dist,Sex_F,Sex_M,Ticket_pref_C,Ticket_pref_STON/O2,Honorific_Mr,Cabin_pref_A,Cabin_pref_B,Cabin_pref_C,Cabin_pref_D,Cabin_pref_E,Cabin_pref_F,Cabin_pref_G,Cabin_pref_T,(Fare)(Equal_Ticket^-1),(Fare^-1)(Equal_Ticket),(Age)(Fare^-1)(Age_min^-1),(Fare^-1)(Equal_Ticket)(Age_max),(Fare^-1)(Equal_Ticket^2),(Fare^-1)(Size_Family)(Age_min),(Fare^-1)(Equal_Ticket)(Age_max^-1),(Age)(Fare^-1)(Equal_Ticket^-1),(Fare^-1)(Age_max)(Age_min^-1),(Fare^-1)(Size_Family)(Age_max),(Fare)(Size_Family^-1)(Age_max^-1),(Fare^-2)(Age_min),(Age)(Fare^-1)(Equal_Ticket),(Age)(Fare^-1)(Size_Family),(Age^-1)(Fare)(Equal_Ticket^-1),(Age^-1)(Fare)(Size_Family^-1),(Age^-1)(Size_Family^-1)(Equal_Ticket),(Fare)(Size_Family^-1)(Age_min^-1),(Age^-1)(Fare)(Age_min),(Size_Family^2)(Age_min^-1),(Fare)(Age_max^-1)(Age_min),(Fare)(Age_max^2),(Fare^2)(Age_min^-1),(Fare)(Equal_Ticket^-1)(Age_max^-1),(Size_Family^-2)(Age_min),(Fare)(Equal_Ticket^-1)(Age_min^-1),(Age)(Size_Family)(Equal_Ticket^-1),(Fare)(Equal_Ticket^-1)(Age_max),(Fare)(Equal_Ticket^-2)
0,3,3101279.0,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,7.925,0.12618296529968454,0.0736067297581493,3.533123028391167,0.25236593059936907,1.5141955835962144,0.004506534474988733,0.8832807570977917,0.0736067297581493,1.7665615141955835,0.5660714285714286,0.09553284439092835,3.533123028391167,1.7665615141955835,0.2830357142857143,0.5660714285714286,0.07142857142857142,0.6604166666666667,13.585714285714284,0.041666666666666664,13.585714285714285,12426.4,10.467604166666666,0.2830357142857143,24.0,0.3302083333333333,14.0,221.9,3.9625
0,3,315096.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6625,0.11544011544011544,0.11544011544011544,2.3088023088023086,0.11544011544011544,1.1544011544011543,0.005772005772005772,2.3088023088023086,0.11544011544011544,1.1544011544011543,0.86625,0.26652840505654357,2.3088023088023086,1.1544011544011543,0.433125,0.86625,0.1,0.86625,8.6625,0.0125,8.6625,3465.0,3.7519453124999997,0.433125,80.0,0.433125,10.0,173.25,8.6625
0,2,28664.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,10.5,0.09523809523809523,0.04761904761904761,3.6190476190476186,0.19047619047619047,1.619047619047619,0.002506265664160401,0.8095238095238095,0.05322128851540616,1.8095238095238093,0.5526315789473684,0.07709750566893424,3.238095238095238,1.619047619047619,0.3088235294117647,0.6176470588235294,0.058823529411764705,0.6176470588235294,21.0,0.029411764705882353,18.789473684210524,30324.0,12.970588235294118,0.2763157894736842,34.0,0.3088235294117647,17.0,399.0,5.25
0,3,347064.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.75,0.12903225806451613,0.12903225806451613,6.580645161290322,0.12903225806451613,3.290322580645161,0.002530044275774826,6.580645161290322,0.12903225806451613,3.290322580645161,0.30392156862745096,0.8491155046826222,6.580645161290322,3.290322580645161,0.15196078431372548,0.30392156862745096,0.0392156862745098,0.30392156862745096,7.75,0.004901960784313725,7.75,20157.75,1.1776960784313724,0.15196078431372548,204.0,0.15196078431372548,25.5,395.25,7.75
1,2,29106.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,6.25,0.16,0.1927710843373494,3.8400000000000003,0.48000000000000004,0.08853333333333334,0.006666666666666667,0.05333333333333333,1.5421686746987955,2.56,0.390625,0.0023608888888888894,0.48,0.32,2.083333333333333,3.125,0.5,11.295180722891567,5.1875,4.819277108433735,0.6484374999999999,10800.0,423.56927710843377,0.26041666666666663,0.2075,7.530120481927711,2.0,150.0,2.083333333333333
0,3,312992.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.775,0.12861736334405144,0.12861736334405144,2.70096463022508,0.12861736334405144,1.35048231511254,0.006124636349716735,2.70096463022508,0.12861736334405144,1.35048231511254,0.7404761904761905,0.3473909492250907,2.70096463022508,1.35048231511254,0.37023809523809526,0.7404761904761905,0.09523809523809523,0.7404761904761905,7.7749999999999995,0.011904761904761904,7.775,3428.775,2.8786011904761906,0.37023809523809526,84.0,0.37023809523809526,10.5,163.275,7.775
0,3,4133.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,5.09334,0.1963348215512807,0.06441892457994061,7.33957235414572,0.9816741077564035,0.5452173207752075,0.005251990210546798,0.044722471018114544,0.4228812470931874,5.871657883316577,0.1703096501656454,0.005352257269053386,1.1180617754528637,0.894449420362291,0.8944049621899975,1.1180062027374968,0.2195035483076914,1.834131018761781,15.523388608560996,4.609328464259366,2.3647300675398286,35589.306106467906,186.8370576620026,0.13624772013251632,0.21695134285915585,1.4673048150094248,4.555735010708071,190.40401065330389,1.0186680000000001
0,3,349222.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.8958,0.12664961118569365,0.12664961118569365,3.6754516485154793,0.12664961118569365,1.8377258242577397,0.0043641232554279446,3.6754516485154793,0.12664961118569365,1.8377258242577397,0.5441508122703242,0.4654945222163022,3.6754516485154793,1.8377258242577397,0.2720754061351621,0.5441508122703242,0.06891648880041594,0.5441508122703242,7.895800000000001,0.008614561100051992,7.8958,6649.81931714547,2.1482529917620132,0.2720754061351621,116.08252450539409,0.2720754061351621,14.510315563174261,229.1410992474227,7.8958
0,3,394140.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,6.8583,0.1458087281104647,0.1458087281104647,5.5530393158564335,0.1458087281104647,2.7765196579282168,0.0038285673815569776,5.5530393158564335,0.1458087281104647,2.7765196579282168,0.36016312621614205,0.8096815997924316,5.5530393158564335,2.7765196579282168,0.18008156310807102,0.36016312621614205,0.05251492734586444,0.36016312621614205,6.858299999999999,0.006564365918233055,6.8583,9947.430917214328,1.2350533842640834,0.18008156310807102,152.33763815975271,0.18008156310807102,19.04220476996909,261.194305947758,6.8583
1,1,19928.0,1.0,78.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,30.0,0.03333333333333333,0.011111111111111112,1.4666666666666668,0.1,0.3666666666666667,0.0007575757575757576,0.12222222222222223,0.014814814814814817,0.48888888888888893,2.0454545454545454,0.004074074074074075,1.1,0.3666666666666667,0.9090909090909092,2.7272727272727275,0.09090909090909091,2.7272727272727275,90.0,0.030303030303030304,67.5,174240.0,245.45454545454547,0.6818181818181819,33.0,0.9090909090909091,11.0,1320.0,10.0
0,2,239853.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5284666666666666,1.8922669357890756,0.6307556452630252,58.78992223792169,5.6768008073672265,9.798320372986948,0.0609062577390332,6.532213581991298,0.6307556452630252,9.798320372986948,0.10205830815217132,12.360691778714456,58.78992223792169,9.798320372986948,0.017009718025361886,0.10205830815217132,0.19312156203892644,0.10205830815217132,1.5854,0.008046731751621935,1.5854,1530.3114355730331,0.0809016208722262,0.017009718025361886,124.27405695466804,0.017009718025361886,5.178085706444501,16.418674157994225,0.17615555555555554
1,3,3101269.0,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,7.925,0.12618296529968454,0.12618296529968454,5.552050473186119,0.12618296529968454,2.7760252365930596,0.002867794665901921,5.552050473186119,0.12618296529968454,2.7760252365930596,0.36022727272727273,0.7005741922001412,5.552050473186119,2.7760252365930596,0.18011363636363636,0.36022727272727273,0.045454545454545456,0.36022727272727273,7.925,0.005681818181818182,7.925,15342.8,1.4274005681818183,0.18011363636363636,176.0,0.18011363636363636,22.0,348.7,7.925
0,3,343095.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0.12422360248447203,0.12422360248447203,4.748587929816953,0.12422360248447203,2.3742939649084764,0.0032497036260661547,4.748587929816953,0.12422360248447203,2.3742939649084764,0.421177838456304,0.5898866993561431,4.748587929816953,2.3742939649084764,0.210588919228152,0.421177838456304,0.052320228379665094,0.421177838456304,8.05,0.006540028547458137,8.05,11762.95971374477,1.695240799786624,0.210588919228152,152.9045313401059,0.210588919228152,19.113066417513238,307.7203693219632,8.05
1,2,28220.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,10.833333333333332,0.09230769230769231,0.13076923076923078,3.8769230769230774,0.27692307692307694,0.49230769230769234,0.002197802197802198,0.3487179487179487,0.16153846153846155,2.5846153846153848,0.38690476190476186,0.007573964497041421,3.138461538461539,2.0923076923076924,0.31862745098039214,0.4779411764705882,0.044117647058823525,2.03125,7.647058823529411,0.5,6.19047619047619,57330.0,132.03125,0.2579365079365079,2.0,1.3541666666666665,22.666666666666664,455.0,3.6111111111111107
1,2,250652.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.07692307692307693,1.3846153846153846,0.07692307692307693,2.769230769230769,0.004273504273504274,1.3846153846153846,0.07692307692307693,2.769230769230769,0.3611111111111111,0.10650887573964497,1.3846153846153846,2.769230769230769,0.7222222222222222,0.3611111111111111,0.027777777777777776,0.3611111111111111,13.0,0.2222222222222222,13.0,4212.0,9.38888888888889,0.7222222222222222,4.5,0.7222222222222222,36.0,234.0,13.0
0,2,28228.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.07692307692307693,2.307692307692308,0.07692307692307693,1.153846153846154,0.002564102564102564,2.307692307692308,0.07692307692307693,1.153846153846154,0.8666666666666667,0.1775147928994083,2.307692307692308,1.153846153846154,0.43333333333333335,0.8666666666666667,0.06666666666666667,0.8666666666666667,13.0,0.008333333333333333,13.0,11700.0,5.633333333333334,0.43333333333333335,120.0,0.43333333333333335,15.0,390.0,13.0
0,3,345773.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,8.049999999999999,0.12422360248447205,0.041407867494824016,4.472049689440993,0.37267080745341613,0.8281573498964803,0.003450655624568668,0.13802622498274672,0.14906832298136646,2.981366459627329,0.33541666666666664,0.017146114904689033,1.2422360248447204,0.8281573498964803,0.8049999999999999,1.2075,0.15000000000000002,1.2075,24.150000000000002,0.4,6.708333333333333,31298.399999999998,58.32225,0.2236111111111111,2.5,0.8049999999999999,6.666666666666666,289.79999999999995,2.683333333333333
0,3,349254.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.8958,0.12664961118569365,0.12664961118569365,3.701275013840164,0.12664961118569365,1.850637506920082,0.004333675275008909,3.701275013840164,0.12664961118569365,1.850637506920082,0.5403543353361766,0.4687650413941796,3.701275013840164,1.850637506920082,0.2701771676680883,0.5403543353361766,0.0684356664728307,0.5403543353361766,7.8958,0.008554458309103837,7.8958,6743.589539993646,2.133264880473692,0.2701771676680883,116.89810901711668,0.2701771676680883,14.612263627139585,230.75102229433747,7.8958
0,3,13032.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.7333,0.12931090220216468,0.12931090220216468,2.7155289462454584,0.12931090220216468,1.3577644731227292,0.006157662009626889,2.7155289462454584,0.12931090220216468,1.3577644731227292,0.7365047619047619,0.35114749799509376,2.7155289462454584,1.3577644731227292,0.36825238095238094,0.7365047619047619,0.09523809523809523,0.7365047619047619,7.733299999999999,0.011904761904761904,7.7333,3410.3853,2.8478061376190476,0.36825238095238094,84.0,0.36825238095238094,10.5,162.39929999999998,7.7333
0,3,315082.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.875,0.12698412698412698,0.12698412698412698,3.6825396825396823,0.12698412698412698,1.8412698412698412,0.004378762999452654,3.6825396825396823,0.12698412698412698,1.8412698412698412,0.5431034482758621,0.4676240866717057,3.6825396825396823,1.8412698412698412,0.27155172413793105,0.5431034482758621,0.06896551724137931,0.5431034482758621,7.875,0.008620689655172414,7.875,6622.875,2.138469827586207,0.27155172413793105,116.0,0.27155172413793105,14.5,228.375,7.875
0,3,347080.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0.20833333333333334,5.892255892255893,7.083333333333334,0.625,0.04583333333333334,0.006127450980392157,0.6481481481481481,7.154882154882155,4.722222222222222,0.21176470588235294,0.0015914351851851853,5.833333333333334,3.8888888888888893,0.1714285714285714,0.2571428571428571,0.05357142857142857,21.81818181818182,0.16971428571428573,12.121212121212121,0.13976470588235296,16646.4,628.3636363636365,0.1411764705882353,0.0825,14.545454545454543,18.666666666666664,163.2,1.5999999999999999
0,3,370129.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,6.737499999999999,0.14842300556586271,0.4452690166975881,6.085343228200371,0.4452690166975881,0.19789734075448362,0.003620073306484457,0.29684601113172543,1.0142238713667286,4.056895485466915,0.2464939024390244,0.004895419684712026,2.6716141001855287,1.7810760667903525,0.3743055555555555,0.5614583333333333,0.08333333333333333,5.053125,2.245833333333333,2.0,0.9859756097560975,33977.212499999994,204.27257812499997,0.1643292682926829,0.5,3.3687499999999995,12.0,276.23749999999995,2.245833333333333
0,3,34244.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.25,0.13793103448275862,0.13793103448275862,3.053940026171754,0.13793103448275862,1.526970013085877,0.006229647638933032,3.053940026171754,0.13793103448275862,1.526970013085877,0.654891708042835,0.42123310705817296,3.053940026171754,1.526970013085877,0.3274458540214175,0.654891708042835,0.09032989076452896,0.654891708042835,7.250000000000001,0.01129123634556612,7.25,3554.1440660899684,2.373982441655277,0.3274458540214175,88.56426075898086,0.3274458540214175,11.070532594872608,160.52272262565282,7.25
1,2,2003.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.038461538461538464,2.230769230769231,0.15384615384615385,1.076923076923077,0.0026525198938992045,0.5384615384615385,0.03983516483516483,1.1153846153846154,0.896551724137931,0.04142011834319528,2.153846153846154,1.076923076923077,0.46428571428571425,0.9285714285714285,0.07142857142857142,0.9285714285714285,26.0,0.03571428571428571,25.103448275862068,21866.0,24.142857142857142,0.4482758620689655,28.0,0.46428571428571425,14.0,377.0,6.5
1,2,250655.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.038461538461538464,3.0,0.15384615384615385,0.3653846153846154,0.0019723865877712033,0.3653846153846154,0.07894736842105263,0.75,1.3333333333333333,0.02810650887573965,1.4615384615384617,0.3653846153846154,0.6842105263157894,2.7368421052631575,0.21052631578947367,2.7368421052631575,26.0,0.013157894736842105,12.666666666666666,39546.0,35.57894736842105,0.3333333333333333,76.0,0.6842105263157894,4.75,507.0,6.5
0,3,364851.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.75,0.12903225806451613,0.12903225806451613,4.912183536033278,0.12903225806451613,2.456091768016639,0.0033893936370856105,4.912183536033278,0.12903225806451613,2.456091768016639,0.40715091065490894,0.6338301336817133,4.912183536033278,2.456091768016639,0.20357545532745447,0.40715091065490894,0.05253560137482696,0.40715091065490894,7.75,0.00656695017185337,7.75,11231.927147002058,1.577709778787772,0.20357545532745447,152.27768961703163,0.20357545532745447,19.034711202128953,295.0380236329988,7.75
1,3,392078.0,1.0,10.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,8.05,0.12422360248447203,0.12422360248447203,3.975155279503105,0.12422360248447203,1.9875776397515525,0.003881987577639751,3.975155279503105,0.12422360248447203,1.9875776397515525,0.503125,0.49380810925504404,3.975155279503105,1.9875776397515525,0.2515625,0.503125,0.0625,0.503125,8.05,0.0078125,8.05,8243.2,2.0250781250000003,0.2515625,128.0,0.2515625,16.0,257.6,8.05
1,1,110564.0,1.0,52.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,26.55,0.03766478342749529,0.03766478342749529,1.054613935969868,0.03766478342749529,0.527306967984934,0.0013451708366962604,1.054613935969868,0.03766478342749529,0.527306967984934,1.8964285714285714,0.039721805497923465,1.054613935969868,0.527306967984934,0.9482142857142857,1.8964285714285714,0.07142857142857142,1.8964285714285714,26.549999999999997,0.008928571428571428,26.55,20815.2,25.175089285714286,0.9482142857142857,112.0,0.9482142857142857,14.0,743.4,26.55
1,3,376564.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0.12422360248447203,0.06408548007292389,3.4880571190870118,0.24844720496894407,1.690316669671273,0.004424097108323523,0.8720142797717529,0.06408548007292388,1.7440285595435059,0.5733851057242703,0.10498861302306042,3.4880571190870118,1.7440285595435059,0.28669255286213513,0.5733851057242703,0.07122796344400872,0.5916051222487657,15.604158677786048,0.03674565976700408,15.604158677786046,12693.600127276915,9.52484246820513,0.28669255286213513,27.214098381707498,0.29580256112438286,14.039429904325225,226.03482145963613,4.025
1,2,3085.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.038461538461538464,3.8461538461538463,0.15384615384615385,1.6153846153846154,0.0015384615384615387,0.8076923076923077,0.04578754578754579,1.9230769230769231,0.52,0.062130177514792904,3.230769230769231,1.6153846153846154,0.30952380952380953,0.6190476190476191,0.047619047619047616,0.6190476190476191,26.0,0.023809523809523808,21.84,65000.0,16.095238095238095,0.26,42.0,0.30952380952380953,21.0,650.0,6.5
0,3,3101274.0,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,7.125,0.14035087719298245,0.14035087719298245,2.3859649122807016,0.14035087719298245,1.1929824561403508,0.008255933952528379,2.3859649122807016,0.14035087719298245,1.1929824561403508,0.8382352941176471,0.3348722683902739,2.3859649122807016,1.1929824561403508,0.41911764705882354,0.8382352941176471,0.11764705882352941,0.8382352941176471,7.125,0.014705882352941176,7.125,2059.125,2.9862132352941178,0.41911764705882354,68.0,0.41911764705882354,8.5,121.125,7.125
0,1,13507.0,1.0,44.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,27.95,0.03577817531305903,0.02293472776478143,1.7889087656529516,0.07155635062611806,0.6976744186046512,0.0007155635062611807,0.4472271914132379,0.022934727764781428,0.8944543828264758,1.118,0.012480758830136872,1.7889087656529516,0.8944543828264758,0.559,1.118,0.04,1.4333333333333333,43.602,0.02564102564102564,43.602000000000004,139750.0,80.12333333333333,0.559,39.0,0.7166666666666667,25.0,1397.5,13.975
1,1,113760.0,2.0,97.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,30.0,0.03333333333333333,0.010606060606060607,1.2,0.13333333333333333,0.275,0.0009259259259259259,0.029166666666666667,0.027272727272727275,0.9,1.1111111111111112,0.0007638888888888888,0.4666666666666667,0.35000000000000003,2.142857142857143,2.8571428571428568,0.09523809523809523,3.6363636363636367,94.28571428571428,0.8181818181818181,36.666666666666664,155520.0,1309.0909090909092,0.8333333333333333,1.222222222222222,2.7272727272727275,10.5,1080.0,7.5
0,3,6608.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6.875,0.14545454545454545,0.06787878787878787,6.9818181818181815,0.7272727272727273,1.0472727272727274,0.00303030303030303,0.1221818181818182,0.15515151515151515,5.585454545454546,0.17903645833333331,0.007616528925619835,3.0545454545454542,2.443636363636364,0.3273809523809524,0.40922619047619047,0.05952380952380952,0.954861111111111,14.732142857142856,1.7777777777777777,6.4453125,79200.0,131.29340277777777,0.14322916666666666,0.5625,0.763888888888889,16.8,330.00000000000006,1.3750000000000002
1,2,29106.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0.16,1.5421686746987953,3.8400000000000003,0.48000000000000004,0.22133333333333333,0.006666666666666667,0.42666666666666664,1.5421686746987955,6.4,0.15625,0.0023608888888888894,3.84,6.4,0.26041666666666663,0.15625,0.025,4.518072289156627,0.6484375,30.120481927710845,0.6484374999999999,10800.0,423.56927710843377,0.26041666666666663,0.0332,7.530120481927711,40.0,150.0,2.083333333333333
0,1,19950.0,3.0,25.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,43.83333333333333,0.022813688212927757,0.01280768461076646,1.4600760456273765,0.13688212927756654,0.3612167300380228,0.0003564638783269962,0.04055766793409379,0.01280768461076646,1.2167300380228137,0.821875,0.0002746895285460249,1.4600760456273765,1.2167300380228137,0.6848958333333333,0.821875,0.018750000000000003,2.7684210526315787,78.078125,1.3157894736842104,78.078125,1077248.0,3640.4736842105262,0.6848958333333333,0.7600000000000001,2.307017543859649,53.33333333333333,2805.333333333333,7.305555555555555
0,2,18723.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,10.5,0.09523809523809523,0.09523809523809522,2.952380952380952,0.09523809523809523,1.476190476190476,0.003072196620583717,2.952380952380952,0.09523809523809523,1.476190476190476,0.6774193548387096,0.2811791383219954,2.952380952380952,1.476190476190476,0.3387096774193548,0.6774193548387096,0.06451612903225806,0.6774193548387096,10.5,0.008064516129032258,10.5,10090.5,3.5564516129032255,0.3387096774193548,124.0,0.3387096774193548,15.5,325.5,10.5
1,2,13529.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0.1142857142857143,0.2448979591836735,5.142857142857143,0.34285714285714286,0.5333333333333334,0.0025396825396825397,0.5714285714285714,0.24489795918367346,3.428571428571429,0.2916666666666667,0.010158730158730162,5.142857142857143,3.428571428571429,0.19444444444444445,0.2916666666666667,0.03333333333333333,1.875,4.083333333333334,0.5714285714285714,4.083333333333333,53156.25,98.4375,0.19444444444444445,1.75,1.25,30.0,393.75,2.9166666666666665
0,3,345769.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,9.5,0.10526315789473684,0.10526315789473684,2.1052631578947367,0.10526315789473684,1.0526315789473684,0.005263157894736842,2.1052631578947367,0.10526315789473684,1.0526315789473684,0.9500000000000001,0.22160664819944595,2.1052631578947367,1.0526315789473684,0.47500000000000003,0.9500000000000001,0.1,0.9500000000000001,9.5,0.0125,9.5,3800.0,4.5125,0.47500000000000003,80.0,0.47500000000000003,10.0,190.0,9.5
0,3,347076.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.775,0.12861736334405144,0.12861736334405144,3.215434083601286,0.12861736334405144,3.215434083601286,0.005144694533762058,3.215434083601286,0.12861736334405144,3.215434083601286,0.311,0.41356065383939367,3.215434083601286,3.215434083601286,0.311,0.311,0.04,0.311,7.775,0.04,7.775,4859.375,2.418025,0.311,25.0,0.311,25.0,194.375,7.775
1,2,230434.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.07692307692307693,2.153846153846154,0.07692307692307693,1.076923076923077,0.0027472527472527475,2.153846153846154,0.07692307692307693,1.076923076923077,0.9285714285714285,0.1656804733727811,2.153846153846154,1.076923076923077,0.46428571428571425,0.9285714285714285,0.07142857142857142,0.9285714285714285,13.0,0.008928571428571428,13.0,10192.0,6.035714285714286,0.46428571428571425,112.0,0.46428571428571425,14.0,364.0,13.0
1,3,65306.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,8.1125,0.12326656394453003,0.12326656394453003,3.5285499067604027,0.12326656394453003,1.7642749533802013,0.0043062011841122775,3.5285499067604027,0.12326656394453003,1.7642749533802013,0.5668050765466487,0.43495222271314665,3.5285499067604027,1.7642749533802013,0.28340253827332434,0.5668050765466487,0.06986811421222171,0.5668050765466487,8.1125,0.008733514276527713,8.1125,6647.474164515814,2.299103091742344,0.28340253827332434,114.50144447437508,0.28340253827332434,14.312680559296885,232.22324207459198,8.1125
1,1,33638.0,1.0,34.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,27.286099999999998,0.03664869658910581,0.012216232196368602,1.9790296158117135,0.10994608976731743,0.09772985757094882,0.0006786795664649223,0.016288309595158135,0.16491913465097613,1.319353077207809,0.7579472222222222,0.0005969453163023714,0.14659478635642323,0.09772985757094882,6.821524999999999,10.2322875,0.375,10.2322875,81.8583,1.0,6.063577777777778,238698.8028,1675.1953197225,0.5052981481481481,1.0,6.821524999999999,2.6666666666666665,1473.4494,9.095366666666665
1,2,250644.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0.10256410256410256,0.05128205128205129,4.205128205128205,0.20512820512820512,0.6666666666666666,0.0025015634771732333,0.3333333333333333,0.16173570019723868,2.1025641025641026,0.475609756097561,0.034188034188034185,1.3333333333333333,0.6666666666666666,0.75,1.5,0.15384615384615385,1.5,19.5,0.07692307692307693,6.182926829268292,32779.5,29.25,0.2378048780487805,13.0,0.75,6.5,399.75,4.875
1,1,113794.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,26.55,0.03766478342749529,0.03766478342749529,1.2806026365348397,0.03766478342749529,0.6403013182674199,0.0011077877478675084,1.2806026365348397,0.03766478342749529,0.6403013182674199,1.561764705882353,0.04823362096176421,1.2806026365348397,0.6403013182674199,0.7808823529411765,1.561764705882353,0.058823529411764705,1.561764705882353,26.55,0.007352941176470588,26.55,30691.8,20.732426470588237,0.7808823529411765,136.0,0.7808823529411765,17.0,902.7,26.55
1,3,2666.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,4.814575,0.20770265288213396,0.3461710881368899,4.984863669171215,0.8308106115285359,0.11683274224620036,0.008654277203422248,0.06490707902566686,1.6616212230570717,3.7386477518784114,0.26747638888888886,0.002022205875669198,1.0385132644106698,0.7788849483080024,0.962915,1.2838866666666666,0.26666666666666666,8.559244444444444,2.888745,12.0,0.601821875,11092.780799999999,494.5094918533332,0.20060729166666663,0.08333333333333333,6.419433333333332,3.75,115.54979999999999,1.20364375
1,1,113786.0,1.0,104.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,30.5,0.03278688524590164,0.03278688524590165,1.7049180327868854,0.03278688524590164,0.8524590163934427,0.000630517023959647,1.7049180327868854,0.03278688524590164,0.8524590163934427,1.1730769230769231,0.05589895189465198,1.7049180327868854,0.8524590163934427,0.5865384615384616,1.1730769230769231,0.038461538461538464,1.1730769230769231,30.5,0.004807692307692308,30.5,82472.0,17.889423076923077,0.5865384615384616,208.0,0.5865384615384616,26.0,1586.0,30.5
0,2,34651.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,6.9375,0.14414414414414414,1.4101057579318448,5.1891891891891895,0.5765765765765766,0.09945945945945947,0.004004004004004004,0.32432432432432434,1.4101057579318448,3.8918918918918917,0.2569444444444444,0.0011947082217352487,5.1891891891891895,3.891891891891892,0.19270833333333331,0.2569444444444444,0.037037037037037035,10.054347826086955,0.7091666666666666,9.782608695652174,0.7091666666666666,35964.0,837.0244565217391,0.19270833333333331,0.10222222222222221,7.540760869565217,27.0,249.75,1.734375
0,3,65303.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,19.9667,0.05008338884242264,0.05008338884242264,1.4013343964319618,0.05008338884242264,1.4013343964319618,0.0017899695064418487,1.4013343964319618,0.05008338884242264,1.4013343964319618,0.7136055480734449,0.07018357547476357,1.4013343964319618,1.4013343964319618,0.7136055480734449,0.7136055480734449,0.03573978414427246,0.7136055480734449,19.9667,0.03573978414427246,19.9667,15631.564332544145,14.248347896718052,0.7136055480734449,27.980023493238047,0.7136055480734449,27.980023493238047,558.6687350824361,19.9667
0,1,113051.0,1.0,111.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,27.75,0.036036036036036036,0.036036036036036036,1.0810810810810811,0.036036036036036036,0.5405405405405406,0.0012012012012012011,1.0810810810810811,0.036036036036036036,0.5405405405405406,1.8499999999999999,0.038957876795714635,1.0810810810810811,0.5405405405405406,0.9249999999999999,1.8499999999999999,0.06666666666666667,1.8499999999999999,27.75,0.008333333333333333,27.75,24975.0,25.66875,0.9249999999999999,120.0,0.9249999999999999,15.0,832.5,27.75
